"","method","Replicate number","id_sample","gradient","alti","INat","abundance","stade","state","sexe","mass","referential","canonic","id","rankName","referenceName","familyName","orderName","className","phylumName"
"1897","barber",3,"ANI-21-0763","MOU","1940",0,2,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","barber",3,"ANI-21-0763","MOU","1940",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899","barber",3,"ANI-21-0763","MOU","1940",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900","barber",3,"ANI-21-0763","MOU","1940",0,2,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901","barber",3,"ANI-21-0774","MOU","2160",0,11,"ad",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"female",0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1903","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"female",0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"male",0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"male",0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"female",0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"female",0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"male",0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909","barber",3,"ANI-21-0774","MOU","2160",0,1,NA,NA,NA,0.0903,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"female",0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"male",0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"male",0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"female",0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","barber",3,"ANI-21-0774","MOU","2160",0,1,"ad",NA,"male",0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","barber",3,"ANI-21-0774","MOU","2160",0,1,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","barber",3,"ANI-21-0785","MOU","2355",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917","barber",3,"ANI-21-0785","MOU","2355",0,2,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918","barber",3,"ANI-21-0785","MOU","2355",0,2,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1919","barber",3,"ANI-21-0785","MOU","2355",0,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920","barber",3,"ANI-21-0785","MOU","2355",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","barber",3,"ANI-21-0785","MOU","2355",0,1,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","barber",3,"ANI-21-0785","MOU","2355",0,3,"larv",NA,NA,NA,"taxref","Tipulidae",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"1923","barber",3,"ANI-21-0807","MOU","2720",0,1,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","barber",3,"ANI-21-0807","MOU","2720",0,1,"ad",NA,"male",0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","barber",3,"ANI-21-0807","MOU","2720",0,1,"ad",NA,"male",0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","barber",3,"ANI-21-0807","MOU","2720",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","barber",3,"ANI-21-0807","MOU","2720",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","barber",3,"ANI-21-0807","MOU","2720",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929","barber",3,"ANI-21-0807","MOU","2720",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930","barber",3,"ANI-21-0807","MOU","2720",0,1,"ad",NA,"female",0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931","barber",3,"ANI-21-0807","MOU","2720",0,1,"ad",NA,"female",0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932","barber",3,"ANI-21-0807","MOU","2720",0,1,"larv",NA,NA,NA,"taxref","Tipulidae",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"1933","barber",3,"ANI-21-0807","MOU","2720",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","barber",3,"ANI-21-0818","RIS","1900",0,4,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935","barber",3,"ANI-21-0818","RIS","1900",0,500,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1936","barber",3,"ANI-21-0818","RIS","1900",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1937","barber",3,"ANI-21-0818","RIS","1900",0,2,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938","barber",3,"ANI-21-0818","RIS","1900",0,1,"larv",NA,NA,NA,"taxref","Tipulidae",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"1939","barber",3,"ANI-21-0829","RIS","2195",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940","barber",3,"ANI-21-0829","RIS","2195",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941","barber",3,"ANI-21-0829","RIS","2195",0,1,NA,NA,NA,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","barber",3,"ANI-21-0829","RIS","2195",0,1,NA,NA,NA,0.0354,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","barber",3,"ANI-21-0829","RIS","2195",0,24,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"1944","barber",3,"ANI-21-0829","RIS","2195",0,3,"larv",NA,NA,NA,"gbif",NA,811,"Ordre","Diptera",NA,"Diptera","Insecta","Arthropoda"
"1945","barber",3,"ANI-21-0829","RIS","2195",0,37,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1946","barber",3,"ANI-21-0829","RIS","2195",0,2,NA,NA,NA,NA,"gbif",NA,3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"1947","barber",3,"ANI-21-0829","RIS","2195",0,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","barber",3,"ANI-21-0829","RIS","2195",0,2,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949","barber",3,"ANI-21-0829","RIS","2195",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","barber",3,"ANI-21-0829","RIS","2195",0,2,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","barber",3,"ANI-21-0829","RIS","2195",0,5,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","barber",3,"ANI-21-0840","RIS","2340",0,1,"ad",NA,"female",0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953","barber",3,"ANI-21-0840","RIS","2340",0,1,"ad",NA,"female",0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","barber",3,"ANI-21-0840","RIS","2340",0,1,NA,NA,NA,0.0175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","barber",3,"ANI-21-0840","RIS","2340",0,2,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","barber",3,"ANI-21-0840","RIS","2340",0,3,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957","barber",3,"ANI-21-0840","RIS","2340",0,3,"larv",NA,NA,NA,"taxref","Tipulidae",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"1958","barber",3,"ANI-21-0851","RIS","2570",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"1959","barber",3,"ANI-21-0851","RIS","2570",0,1,"ad",NA,"female",0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960","barber",3,"ANI-21-0851","RIS","2570",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961","barber",3,"ANI-21-0851","RIS","2570",0,1,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962","barber",3,"ANI-21-0851","RIS","2570",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1963","barber",3,"ANI-21-0862","RIS","2770",0,4,"ad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964","barber",3,"ANI-21-0862","RIS","2770",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1965","barber",3,"ANI-21-0862","RIS","2770",0,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966","barber",3,"ANI-21-0862","RIS","2770",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967","barber",3,"ANI-21-0884","TAN","1420",0,1,"ad",NA,"male",0.0219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968","barber",3,"ANI-21-0884","TAN","1420",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969","barber",3,"ANI-21-0884","TAN","1420",0,1,"ad",NA,"male",0.1146,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970","barber",3,"ANI-21-0884","TAN","1420",0,3,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1971","barber",3,"ANI-21-0884","TAN","1420",0,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972","barber",3,"ANI-21-0884","TAN","1420",0,1,NA,NA,"female",0.0147,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973","barber",3,"ANI-21-0884","TAN","1420",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974","barber",3,"ANI-21-0884","TAN","1420",0,1,"ad",NA,"male",0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975","barber",3,"ANI-21-0884","TAN","1420",0,1,"ad",NA,"male",0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1976","barber",3,"ANI-21-0884","TAN","1420",0,1,"ad",NA,"male",0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977","barber",3,"ANI-21-0884","TAN","1420",0,1,NA,NA,"female",0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978","barber",3,"ANI-21-0895","TAN","1700",0,127,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1979","barber",3,"ANI-21-0895","TAN","1700",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980","barber",3,"ANI-21-0906","TAN","1890",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981","barber",3,"ANI-21-0906","TAN","1890",0,2,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1982","barber",3,"ANI-21-0906","TAN","1890",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1983","barber",3,"ANI-21-0906","TAN","1890",0,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984","barber",3,"ANI-21-0906","TAN","1890",0,1,"ad",NA,"male",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1985","barber",3,"ANI-21-0906","TAN","1890",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1986","barber",3,"ANI-21-0906","TAN","1890",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1987","barber",3,"ANI-21-0917","TAN","2100",0,4,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988","barber",3,"ANI-21-0917","TAN","2100",0,1,NA,NA,NA,0.0039,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989","barber",3,"ANI-21-0917","TAN","2100",0,1,NA,NA,NA,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","barber",3,"ANI-21-0917","TAN","2100",0,12,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1991","barber",3,"ANI-21-0917","TAN","2100",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","barber",3,"ANI-21-0917","TAN","2100",0,1,"ad",NA,"male",0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993","barber",3,"ANI-21-0917","TAN","2100",0,1,"ad",NA,"male",0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994","barber",3,"ANI-21-0917","TAN","2100",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995","barber",3,"ANI-21-0917","TAN","2100",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996","barber",3,"ANI-21-0917","TAN","2100",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997","barber",3,"ANI-21-0917","TAN","2100",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998","barber",3,"ANI-21-0950","VCHA","1910",0,1,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1999","barber",3,"ANI-21-0950","VCHA","1910",0,2,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","barber",3,"ANI-21-0961","VCHA","2150",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","barber",3,"ANI-21-0961","VCHA","2150",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002","barber",3,"ANI-21-0961","VCHA","2150",0,1,"ad",NA,"female",0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003","barber",3,"ANI-21-0961","VCHA","2150",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004","barber",3,"ANI-21-0961","VCHA","2150",0,1,NA,NA,NA,0.0087,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","barber",3,"ANI-21-0961","VCHA","2150",0,1,NA,NA,NA,0.0132,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","barber",3,"ANI-21-0961","VCHA","2150",0,1,NA,NA,NA,0.0156,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007","barber",3,"ANI-21-0961","VCHA","2150",0,5,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"2008","barber",3,"ANI-21-0961","VCHA","2150",0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009","barber",3,"ANI-21-0961","VCHA","2150",0,268,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2010","barber",3,"ANI-21-0961","VCHA","2150",0,1,NA,NA,NA,NA,"gbif",NA,3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"2011","barber",3,"ANI-21-0961","VCHA","2150",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","barber",3,"ANI-21-0961","VCHA","2150",0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","barber",3,"ANI-21-0961","VCHA","2150",0,1,"ad",NA,"female",0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","barber",3,"ANI-21-0961","VCHA","2150",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015","barber",3,"ANI-21-0961","VCHA","2150",0,1,NA,NA,"female",0.1198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016","barber",3,"ANI-21-0961","VCHA","2150",0,1,NA,NA,"female",0.1705,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017","barber",3,"ANI-21-0972","VCHA","2330",0,1,"ad",NA,"male",0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","barber",3,"ANI-21-0972","VCHA","2330",0,1,NA,NA,NA,0.0106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","barber",3,"ANI-21-0972","VCHA","2330",0,20,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2020","barber",3,"ANI-21-0972","VCHA","2330",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","barber",3,"ANI-21-0972","VCHA","2330",0,1,"ad",NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","barber",3,"ANI-21-0972","VCHA","2330",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","barber",3,"ANI-21-0972","VCHA","2330",0,1,"ad",NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024","barber",3,"ANI-21-0983","VCHA","2510",0,1,"ad",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025","barber",3,"ANI-21-0994","VCHA","2760",0,1,"ad",NA,"female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2026","barber",3,"ANI-21-0994","VCHA","2760",0,1,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027","barber",3,"ANI-21-1005","VCHA","2940",0,1,"juv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028","barber",3,"ANI-21-1005","VCHA","2940",0,1,"larv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029","barber",3,"ANI-22-0003","ARM","1520",0,1,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2030","barber",3,"ANI-22-0003","ARM","1520",0,1,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2031","barber",3,"ANI-22-0003","ARM","1520",0,2,NA,NA,NA,NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2032","barber",3,"ANI-22-0003","ARM","1520",0,1,"larv",NA,NA,NA,"gbif",NA,216,"CLASS","Insecta",NA,NA,"Insecta","Arthropoda"
"2033","barber",3,"ANI-22-0014","ARM","1750",0,6,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2034","barber",3,"ANI-22-0014","ARM","1750",0,1,"ad",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035","barber",3,"ANI-22-0014","ARM","1750",0,1,"larv",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2036","barber",3,"ANI-22-0014","ARM","1750",0,1,NA,NA,NA,NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2037","barber",3,"ANI-22-0014","ARM","1750",0,2,NA,NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"2038","barber",3,"ANI-22-0014","ARM","1750",0,1,"mue",NA,NA,NA,"gbif",NA,216,"CLASS","Insecta",NA,NA,"Insecta","Arthropoda"
"2039","barber",3,"ANI-22-0014","ARM","1750",0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040","barber",3,"ANI-22-0014","ARM","1750",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041","barber",3,"ANI-22-0047","MSB","1370",0,2,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042","barber",3,"ANI-22-0047","MSB","1370",0,66,NA,NA,NA,NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2043","barber",3,"ANI-22-0047","MSB","1370",0,1,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"2044","barber",3,"ANI-22-0047","MSB","1370",0,2,NA,NA,NA,NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"2045","barber",3,"ANI-22-0047","MSB","1370",0,2,NA,NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"2046","barber",3,"ANI-22-0058","MSB","1420",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","barber",3,"ANI-22-0069","MSB","1890",0,1,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048","barber",3,"ANI-22-0069","MSB","1890",0,1,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049","barber",3,"ANI-22-0069","MSB","1890",0,33,NA,NA,NA,NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2050","barber",3,"ANI-22-0069","MSB","1890",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051","barber",3,"ANI-22-0069","MSB","1890",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052","barber",3,"ANI-22-0080","MSB","2020",0,14,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053","barber",3,"ANI-22-0080","MSB","2020",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"2054","barber",3,"ANI-22-0080","MSB","2020",0,3,NA,NA,NA,NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2055","barber",3,"ANI-22-0080","MSB","2020",0,1,NA,NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"2056","barber",3,"ANI-22-0080","MSB","2020",0,4,NA,NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"2057","barber",3,"ANI-22-0080","MSB","2020",0,1,"mue",NA,NA,NA,"gbif",NA,216,"CLASS","Insecta",NA,NA,"Insecta","Arthropoda"
"2058","barber",3,"ANI-22-0080","MSB","2020",0,1,"larv",NA,NA,NA,"gbif",NA,797,"Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"2059","barber",3,"ANI-22-0080","MSB","2020",0,2,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"2060","barber",3,"ANI-22-0080","MSB","2020",0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061","barber",3,"ANI-22-0091","MSB","2260",0,1,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062","barber",3,"ANI-22-0091","MSB","2260",0,1,NA,NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063","barber",3,"ANI-22-0091","MSB","2260",0,25,NA,NA,NA,NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2064","barber",3,"ANI-22-0091","MSB","2260",0,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"2065","barber",3,"ANI-22-0102","PEC","1152",0,5,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066","barber",3,"ANI-22-0102","PEC","1152",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067","barber",3,"ANI-22-0102","PEC","1152",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"2068","barber",3,"ANI-22-0102","PEC","1152",0,1,NA,NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"2069","barber",3,"ANI-22-0102","PEC","1152",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070","barber",3,"ANI-22-0113","PEC","1375",0,5,"ad",NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071","barber",3,"ANI-22-0113","PEC","1375",0,3,NA,NA,"unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072","barber",3,"ANI-22-0113","PEC","1375",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073","barber",3,"ANI-22-0113","PEC","1375",0,6,NA,NA,NA,NA,"gbif",NA,1470,"Ordre","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
