"","id_sample","method","Replicate.number","gradient","alti","INat","abundance","stade","state","sexe","mass","referential","canonic","id","rankName","referenceName","familyName","orderName","className","phylumName"
"7136","ANI-21-0753","barber",4,"MOU","1810",1,3,"ad","","",NA,"gbif",NA,8517289,"Genre","Polyphaga Brull̩, 1835","Corydiidae","Blattodea","Insecta","Arthropoda"
"7137","ANI-21-0753","barber",4,"MOU","1810",1,3,"ad","","",NA,"gbif",NA,8517289,"Genre","Polyphaga Brull̩, 1835","Corydiidae","Blattodea","Insecta","Arthropoda"
"7138","ANI-21-0753","barber",4,"MOU","1810",1,1,"ad","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7139","ANI-21-0753","barber",4,"MOU","1810",1,1,"ad","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7140","ANI-21-0753","barber",4,"MOU","1810",1,1,"ad","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7141","ANI-21-0753","barber",4,"MOU","1810",1,1,"ad","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7142","ANI-21-0753","barber",4,"MOU","1810",1,1,"ad","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7143","ANI-21-0753","barber",4,"MOU","1810",1,2,"ad","","",NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"7144","ANI-21-0753","barber",4,"MOU","1810",1,2,"ad","","",NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"7145","ANI-21-0753","barber",4,"MOU","1810",1,2,"ad","","",NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"7146","ANI-21-0753","barber",4,"MOU","1810",1,2,"ad","","",NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"7147","ANI-21-0753","barber",4,"MOU","1810",1,2,"ad","","",NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"7148","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7149","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7150","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7151","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7152","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7153","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7154","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7155","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7156","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7157","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7158","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7159","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7160","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7161","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7162","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7163","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7164","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7165","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7166","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7167","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7168","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7169","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7170","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7171","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7172","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7173","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7174","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7175","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7176","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7177","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7178","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7179","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7180","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7181","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7182","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","female",0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7183","ANI-21-0764","barber",4,"MOU","1940",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7184","ANI-21-0764","barber",4,"MOU","1940",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7185","ANI-21-0764","barber",4,"MOU","1940",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7186","ANI-21-0764","barber",4,"MOU","1940",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7187","ANI-21-0764","barber",4,"MOU","1940",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7188","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7189","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7190","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7191","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7192","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7193","ANI-21-0764","barber",4,"MOU","1940",1,4,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7194","ANI-21-0764","barber",4,"MOU","1940",1,4,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7195","ANI-21-0764","barber",4,"MOU","1940",1,4,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7196","ANI-21-0764","barber",4,"MOU","1940",1,4,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7197","ANI-21-0764","barber",4,"MOU","1940",1,4,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7198","ANI-21-0764","barber",4,"MOU","1940",1,12,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7199","ANI-21-0764","barber",4,"MOU","1940",1,12,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7200","ANI-21-0764","barber",4,"MOU","1940",1,12,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7201","ANI-21-0764","barber",4,"MOU","1940",1,12,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7202","ANI-21-0764","barber",4,"MOU","1940",1,12,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7203","ANI-21-0764","barber",4,"MOU","1940",1,1,"juv","","unidentified",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"7204","ANI-21-0764","barber",4,"MOU","1940",1,1,"juv","","unidentified",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"7205","ANI-21-0764","barber",4,"MOU","1940",1,1,"juv","","unidentified",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"7206","ANI-21-0764","barber",4,"MOU","1940",1,1,"juv","","unidentified",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"7207","ANI-21-0764","barber",4,"MOU","1940",1,1,"juv","","unidentified",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"7208","ANI-21-0764","barber",4,"MOU","1940",1,4,"","","",NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"7209","ANI-21-0764","barber",4,"MOU","1940",1,4,"","","",NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"7210","ANI-21-0764","barber",4,"MOU","1940",1,4,"","","",NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"7211","ANI-21-0764","barber",4,"MOU","1940",1,4,"","","",NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"7212","ANI-21-0764","barber",4,"MOU","1940",1,4,"","","",NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"7213","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7214","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7215","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7216","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7217","ANI-21-0764","barber",4,"MOU","1940",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7218","ANI-21-0775","barber",4,"MOU","2160",1,19,"ad","","unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7219","ANI-21-0775","barber",4,"MOU","2160",1,19,"ad","","unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7220","ANI-21-0775","barber",4,"MOU","2160",1,19,"ad","","unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7221","ANI-21-0775","barber",4,"MOU","2160",1,19,"ad","","unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7222","ANI-21-0775","barber",4,"MOU","2160",1,19,"ad","","unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7223","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7224","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7225","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7226","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7227","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7228","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7229","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7230","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7231","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7232","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7233","ANI-21-0775","barber",4,"MOU","2160",1,2,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7234","ANI-21-0775","barber",4,"MOU","2160",1,2,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7235","ANI-21-0775","barber",4,"MOU","2160",1,2,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7236","ANI-21-0775","barber",4,"MOU","2160",1,2,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7237","ANI-21-0775","barber",4,"MOU","2160",1,2,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"7238","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7239","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7240","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7241","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7242","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7243","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7244","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7245","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7246","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7247","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7248","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7249","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7250","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7251","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7252","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7253","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7254","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7255","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7256","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7257","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","male",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7258","ANI-21-0775","barber",4,"MOU","2160",1,12,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7259","ANI-21-0775","barber",4,"MOU","2160",1,12,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7260","ANI-21-0775","barber",4,"MOU","2160",1,12,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7261","ANI-21-0775","barber",4,"MOU","2160",1,12,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7262","ANI-21-0775","barber",4,"MOU","2160",1,12,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7263","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"7264","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"7265","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"7266","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"7267","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"7268","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7269","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7270","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7271","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7272","ANI-21-0775","barber",4,"MOU","2160",1,1,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7273","ANI-21-0775","barber",4,"MOU","2160",1,1,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7274","ANI-21-0775","barber",4,"MOU","2160",1,1,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7275","ANI-21-0775","barber",4,"MOU","2160",1,1,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7276","ANI-21-0775","barber",4,"MOU","2160",1,1,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7277","ANI-21-0775","barber",4,"MOU","2160",1,1,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7278","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Tenebrionidae",184714,"Famille","Tenebrionidae Latreille, 1802","Tenebrionidae","Coleoptera","Insecta","Arthropoda"
"7279","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Tenebrionidae",184714,"Famille","Tenebrionidae Latreille, 1802","Tenebrionidae","Coleoptera","Insecta","Arthropoda"
"7280","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Tenebrionidae",184714,"Famille","Tenebrionidae Latreille, 1802","Tenebrionidae","Coleoptera","Insecta","Arthropoda"
"7281","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Tenebrionidae",184714,"Famille","Tenebrionidae Latreille, 1802","Tenebrionidae","Coleoptera","Insecta","Arthropoda"
"7282","ANI-21-0775","barber",4,"MOU","2160",1,3,"ad","","",NA,"taxref","Tenebrionidae",184714,"Famille","Tenebrionidae Latreille, 1802","Tenebrionidae","Coleoptera","Insecta","Arthropoda"
"7283","ANI-21-0786","barber",4,"MOU","2355",1,3,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7284","ANI-21-0786","barber",4,"MOU","2355",1,3,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7285","ANI-21-0786","barber",4,"MOU","2355",1,3,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7286","ANI-21-0786","barber",4,"MOU","2355",1,3,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7287","ANI-21-0786","barber",4,"MOU","2355",1,3,"ad","","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7288","ANI-21-0786","barber",4,"MOU","2355",1,4,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7289","ANI-21-0786","barber",4,"MOU","2355",1,4,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7290","ANI-21-0786","barber",4,"MOU","2355",1,4,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7291","ANI-21-0786","barber",4,"MOU","2355",1,4,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7292","ANI-21-0786","barber",4,"MOU","2355",1,4,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7293","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","female",0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7294","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","female",0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7295","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","female",0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7296","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","female",0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7297","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","female",0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7298","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","male",0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7299","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","male",0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7300","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","male",0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7301","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","male",0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7302","ANI-21-0786","barber",4,"MOU","2355",1,1,"ad","","male",0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7303","ANI-21-0786","barber",4,"MOU","2355",1,1,"","","",NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"7304","ANI-21-0786","barber",4,"MOU","2355",1,1,"","","",NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"7305","ANI-21-0786","barber",4,"MOU","2355",1,1,"","","",NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"7306","ANI-21-0786","barber",4,"MOU","2355",1,1,"","","",NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"7307","ANI-21-0786","barber",4,"MOU","2355",1,1,"","","",NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"7308","ANI-21-0786","barber",4,"MOU","2355",1,2,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7309","ANI-21-0786","barber",4,"MOU","2355",1,2,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7310","ANI-21-0786","barber",4,"MOU","2355",1,2,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7311","ANI-21-0786","barber",4,"MOU","2355",1,2,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"7312","ANI-21-0786","barber",4,"MOU","2355",1,2,"ad","","female",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
