"","id_sample","id_plot","ab","mass","q0","q1","q2","HabitatAgricultural_area","HabitatArable_land","HabitatBuildings","HabitatCoastal","HabitatDeciduous","HabitatFew_no_vegetation","HabitatForest","HabitatForest_semi_natural_area","HabitatGardens","HabitatGrassland","HabitatParks","HabitatPasture_meadows","HabitatShrub_heatland","HabitatUrban_green_areas","HabitatArtificial_surface","HabitatPerenial","HabitatCaves","HabitatRunning_water_banks","HabitatInland","HabitatPeatbog","HabitatMineral_extraction_sites","HabitatSempervirent","HabitatCrop","HabitatOrchards","HabitatStanding_water_banks","HabitatFallow","HabitatDump","HabitatH","Body_length"
"648","ANI-22-0006","ARM_1520",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","ANI-22-0006","ARM_1520",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","ANI-22-0006","ARM_1520",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","ANI-22-0006","ARM_1520",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","ANI-22-0006","ARM_1520",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","ANI-22-0006","ARM_1520",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","ANI-22-0006","ARM_1520",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","ANI-22-0083","MSB_2020",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","ANI-22-0083","MSB_2020",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","ANI-22-0083","MSB_2020",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","ANI-22-0083","MSB_2020",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","ANI-22-0083","MSB_2020",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","ANI-22-0083","MSB_2020",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","ANI-22-0083","MSB_2020",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","ANI-22-0083","MSB_2020",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","ANI-22-0083","MSB_2020",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","ANI-22-0105","PEC_1152",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","ANI-22-0105","PEC_1152",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","ANI-22-0105","PEC_1152",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","ANI-22-0105","PEC_1152",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","ANI-22-0105","PEC_1152",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","ANI-22-0105","PEC_1152",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","ANI-22-0105","PEC_1152",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","ANI-22-0105","PEC_1152",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","ANI-22-0149","VAL_1860",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","ANI-22-0292","VTN_1675",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","ANI-22-0292","VTN_1675",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","ANI-22-0292","VTN_1675",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","ANI-22-0292","VTN_1675",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","ANI-22-0292","VTN_1675",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","ANI-22-0292","VTN_1675",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","ANI-22-0292","VTN_1675",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","ANI-22-0292","VTN_1675",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"699","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"700","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"701","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"702","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"703","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"704","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"705","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"706","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"707","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"708","ANI-21-0547","ARG_1420",9,2.4014,2,1.64938488846612,1.47058823529412,0,0,0,0,0,0,0.278181818181818,0.298181818181818,0,0.205454545454545,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8988508678742,28.7
"709","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"710","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"711","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"712","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"713","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"714","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"715","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"716","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"717","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"718","ANI-21-0558","ARG_1620",5,3.5186,3,2.82842712474619,2.66666666666667,0.00892857142857143,0.0267857142857143,0,0.0161290322580645,0.0751728110599078,0,0.238018433179724,0.279147465437788,0.00892857142857143,0.134043778801843,0,0.0357142857142857,0.00892857142857143,0,0.0178571428571429,0.0178571428571429,0,0.00892857142857143,0.057315668202765,0,0,0,0,0.00892857142857143,0.00892857142857143,0,0.0483870967741935,2.54317580968772,67.7075
"719","ANI-21-0569","ARG_1790",2,1.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","ANI-21-0569","ARG_1790",2,1.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","ANI-21-0569","ARG_1790",2,1.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","ANI-21-0569","ARG_1790",2,1.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","ANI-21-0580","ARG_2000",2,1.0509,1,1,1,0,0,0.0285714285714286,0.0571428571428571,0,0,0.285714285714286,0.0428571428571429,0.0285714285714286,0.157142857142857,0,0.114285714285714,0.185714285714286,0,0,0,0,0,0,0.0285714285714286,0,0.0428571428571429,0,0,0,0.0285714285714286,0,2.95631443061756,25.5777272727273
"724","ANI-21-0580","ARG_2000",2,1.0509,1,1,1,0,0,0.0285714285714286,0.0571428571428571,0,0,0.285714285714286,0.0428571428571429,0.0285714285714286,0.157142857142857,0,0.114285714285714,0.185714285714286,0,0,0,0,0,0,0.0285714285714286,0,0.0428571428571429,0,0,0,0.0285714285714286,0,2.95631443061756,25.5777272727273
"725","ANI-21-0580","ARG_2000",2,1.0509,1,1,1,0,0,0.0285714285714286,0.0571428571428571,0,0,0.285714285714286,0.0428571428571429,0.0285714285714286,0.157142857142857,0,0.114285714285714,0.185714285714286,0,0,0,0,0,0,0.0285714285714286,0,0.0428571428571429,0,0,0,0.0285714285714286,0,2.95631443061756,25.5777272727273
"726","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"727","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"728","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"729","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"730","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"731","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"732","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"733","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"734","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"735","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"736","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"737","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"738","ANI-21-0624","BOU_1440",11,2.9054,3,2.4602329762891,2.13333333333333,0,0,0,0,0,0,0.227272727272727,0.227272727272727,0,0.151515151515152,0,0.227272727272727,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1.6506882801909,39.6875
"739","ANI-21-0657","BOU_2000",2,1.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","ANI-21-0668","CAU_1220",20,4.6822,6,5.11074619926756,4.56756756756757,0.00471698113207547,0,0.00471698113207547,0.00314465408805031,0.0188679245283019,0,0.529574722970949,0.228212039532794,0.00314465408805031,0.133198562443845,0,0.00628930817610063,0.00471698113207547,0,0,0,0,0.0555555555555556,0.00314465408805031,0,0.00471698113207547,0,0,0,0,0,0,1.32695513878192,10.8958333333333
"741","ANI-21-0668","CAU_1220",20,4.6822,6,5.11074619926756,4.56756756756757,0.00471698113207547,0,0.00471698113207547,0.00314465408805031,0.0188679245283019,0,0.529574722970949,0.228212039532794,0.00314465408805031,0.133198562443845,0,0.00628930817610063,0.00471698113207547,0,0,0,0,0.0555555555555556,0.00314465408805031,0,0.00471698113207547,0,0,0,0,0,0,1.32695513878192,10.8958333333333
"742","ANI-21-0668","CAU_1220",20,4.6822,6,5.11074619926756,4.56756756756757,0.00471698113207547,0,0.00471698113207547,0.00314465408805031,0.0188679245283019,0,0.529574722970949,0.228212039532794,0.00314465408805031,0.133198562443845,0,0.00628930817610063,0.00471698113207547,0,0,0,0,0.0555555555555556,0.00314465408805031,0,0.00471698113207547,0,0,0,0,0,0,1.32695513878192,10.8958333333333
"743","ANI-21-0668","CAU_1220",20,4.6822,6,5.11074619926756,4.56756756756757,0.00471698113207547,0,0.00471698113207547,0.00314465408805031,0.0188679245283019,0,0.529574722970949,0.228212039532794,0.00314465408805031,0.133198562443845,0,0.00628930817610063,0.00471698113207547,0,0,0,0,0.0555555555555556,0.00314465408805031,0,0.00471698113207547,0,0,0,0,0,0,1.32695513878192,10.8958333333333
